7	0.9823	0.0311	-0.0331
7.5	1.0071	0.0319	-0.0288
8	1.0316	0.0327	-0.0242
8.5	1.0539	0.0338	-0.0192
9	1.0614	0.0352	-0.0120
9.5	1.0675	0.0368	-0.0047
10	1.0782	0.0384	0.0020
10.5	1.1014	0.0398	0.0069
11	1.0914	0.0419	0.0162
11.5	1.0816	0.0444	0.0248
12	1.1137	0.0461	0.0278
12.5	1.0333	0.0511	0.0421
13	1.0749	0.0528	0.0435
15	0.3126	0.1555	0.0228
15.5	0.2870	0.1556	0.0211
16	0.3180	0.1628	0.0207
16.5	0.3092	0.1634	0.0192
17	0.3088	0.1669	0.0173
17.5	0.3313	0.1717	0.0166
18	0.3243	0.1744	0.0142
18.5	0.3491	0.1797	0.0135
19	0.3418	0.1821	0.0107
19.5	0.3628	0.1871	0.0097
20	0.3601	0.1902	0.0069
30	0.2768	0.2143	-0.0224
40	0.2313	0.2422	-0.0408
50	0.1919	0.2691	-0.0528
60	0.1492	0.2899	-0.0613
70	0.1013	0.2998	-0.0668
80	0.0501	0.2953	-0.0692
90	0.0000	0.2744	-0.0686
100	-0.0351	0.2953	-0.0798
110	-0.0709	0.2998	-0.0884
120	-0.1045	0.2899	-0.0946
130	-0.1343	0.2691	-0.0994
140	-0.1619	0.2422	-0.1056
150	-0.1938	0.2143	-0.1197
160	-0.2521	0.1902	-0.1642
170	0.3761	0.1739	-0.5000
180	0.0000	0.1682	0.0000

Reynolds Number: 1.6e5
BV Dyn. Stall Model - Positive Stall AOA (deg): 5.0
BV Dyn. Stall Model - Negative Stall AOA (deg): -5.0
LB Dyn. Stall Model - Lift Coeff. Slope at Zero Lift AOA (per radian): 5.371
LB Dyn. Stall Model - Positive Critical Lift Coeff.: 1.031
LB Dyn. Stall Model - Negative Critical Lift Coeff.: -1.031
AOA (deg) CL CD Cm25
-180	0.0000	0.2123	0.0000
-170	-0.3665	0.2173	0.4000
-160	-0.7329	0.2314	0.0403
-150	0.3445	0.2520	0.0215
-140	0.2533	0.2753	0.0419
-130	0.1881	0.2964	0.0534
-120	0.1330	0.3106	0.0616
-110	0.0831	0.3133	0.0672
-100	0.0380	0.3012	0.0697
-90	0.0000	0.2726	0.0681
-80	-0.0380	0.3012	0.0820
-70	-0.0831	0.3133	0.0942
-60	-0.1330	0.3106	0.1062
-50	-0.1881	0.2964	0.1206
-40	-0.2533	0.2753	0.1436
-30	-0.3445	0.2520	0.1906
-25	-0.4124	0.2411	0.0153
-24.5	-0.4206	0.2401	0.0120
-24	-0.4291	0.2391	0.0103
-23.5	-0.4380	0.2381	0.0063
-22	-0.4669	0.2351	0.0349
-21	-0.6685	0.2266	0.0260
-20.5	-0.6445	0.2222	0.0237
-20	-0.6425	0.2148	0.0174
-19	-1.1675	0.0874	-0.0506
-18.5	-1.1449	0.0842	-0.0507
-18	-1.1764	0.0745	-0.0541
-17.5	-1.2205	0.0643	-0.0567
-17	-1.1874	0.0623	-0.0562
-16.5	-1.2137	0.0551	-0.0565
-16	-1.1861	0.0526	-0.0559
-15.5	-1.1983	0.0475	-0.0547
-15	-1.1719	0.0451	-0.0537
-14.5	-1.1719	0.0412	-0.0515
-14	-1.1494	0.0390	-0.0497
-13.5	-1.1353	0.0363	-0.0471
-13	-1.1256	0.0340	-0.0435
-12.5	-1.1036	0.0322	-0.0404
-12	-1.0905	0.0304	-0.0358
-11.5	-1.0852	0.0290	-0.0293
-11	-1.0746	0.0278	-0.0229
-10.5	-1.0785	0.0268	-0.0135
-10	-1.0873	0.0262	-0.0029
-9.5	-1.0833	0.0253	0.0054
-9	-1.0769	0.0246	0.0132
-8.5	-1.0673	0.0240	0.0204
-8	-1.0347	0.0233	0.0232
-7.5	-0.9576	0.0226	0.0177
-7	-0.8809	0.0219	0.0126
-6.5	-0.8036	0.0213	0.0076
-6	-0.7244	0.0206	0.0026
-5.5	-0.6523	0.0200	-0.0008
-5	-0.5787	0.0193	-0.0043
-4.5	-0.5079	0.0187	-0.0069
-4	-0.4308	0.0178	-0.0103
-3.5	-0.3722	0.0172	-0.0099
-3	-0.3160	0.0167	-0.0091
-2.5	-0.2639	0.0163	-0.0074
-2	-0.2128	0.0159	-0.0057
-1.5	-0.1589	0.0156	-0.0043
-1	-0.1052	0.0154	-0.0030
0	0.0000	0.0153	0.0000
1	0.1052	0.0154	0.0030
1.5	0.1589	0.0156	0.0043
2	0.2128	0.0159	0.0057
2.5	0.2639	0.0163	0.0074
3	0.3160	0.0167	0.0091
3.5	0.3722	0.0172	0.0099
4	0.4308	0.0178	0.0103
4.5	0.5079	0.0187	0.0069
5	0.5787	0.0193	0.0043
5.5	0.6523	0.0200	0.0008
6	0.7246	0.0206	-0.0026
6.5	0.8034	0.0213	-0.0076
7	0.8809	0.0219	-0.0126
7.5	0.9577	0.0226	-0.0178
8	1.0350	0.0233	-0.0232
8.5	1.0672	0.0240	-0.0203
9	1.0768	0.0246	-0.0131
9.5	1.0833	0.0253	-0.0053
10	1.0873	0.0261	0.0029
10.5	1.0787	0.0268	0.0135
11	1.0748	0.0278	0.0228
11.5	1.0855	0.0290	0.0292
12	1.0911	0.0303	0.0357
12.5	1.1044	0.0322	0.0403
13	1.1265	0.0340	0.0434
13.5	1.1366	0.0363	0.0469
14	1.1507	0.0389	0.0495
14.5	1.1742	0.0412	0.0512
15	1.1737	0.0450	0.0534
15.5	1.1996	0.0475	0.0545
16	1.1884	0.0526	0.0556
16.5	1.2151	0.0552	0.0562
17	1.1899	0.0623	0.0558
17.5	1.2272	0.0639	0.0564
18	1.1785	0.0745	0.0537
18.5	1.1498	0.0839	0.0505
19	1.1684	0.0876	0.0500
21.5	0.6820	0.2342	-0.0314
30	0.4921	0.2520	-0.0280
40	0.3619	0.2753	-0.0513
50	0.2687	0.2964	-0.0614
60	0.1900	0.3106	-0.0668
70	0.1187	0.3133	-0.0697
80	0.0543	0.3012	-0.0703
90	0.0000	0.2726	-0.0681
100	-0.0380	0.3012	-0.0820
110	-0.0831	0.3133	-0.0942
120	-0.1330	0.3106	-0.1062
130	-0.1881	0.2964	-0.1206
140	-0.2533	0.2753	-0.1436
150	-0.3445	0.2520	-0.1906
160	0.7329	0.2314	0.3451
170	0.3665	0.2173	-0.5000
180	0.0000	0.2123	0.0000

Reynolds Number: 3.6e5
BV Dyn. Stall Model - Positive Stall AOA (deg): 5.0
BV Dyn. Stall Model - Negative Stall AOA (deg): -5.0
LB Dyn. Stall Model - Lift Coeff. Slope at Zero Lift AOA (per radian): 6.303
LB Dyn. Stall Model - Positive Critical Lift Coeff.: 1.32
LB Dyn. Stall Model - Negative Critical Lift Coeff.: -1.32
AOA (deg) CL CD Cm25
-180	0.0000	0.0510	0.0000
-170	-0.4717	0.0554	0.4000
-160	0.7347	0.0681	-0.0028
-150	0.4567	0.0873	0.0395
-140	0.3056	0.1105	0.0427
-130	0.2050	0.1342	0.0404
-120	0.1302	0.1551	0.0392
-110	0.0724	0.1701	0.0399
-100	0.0289	0.1765	0.0418
-90	0.0000	0.1729	0.0432
-80	-0.0289	0.1765	0.0476
-70	-0.0724	0.1701	0.0524
-60	-0.1302	0.1551	0.0605
-50	-0.2050	0.1342	0.0768
-40	-0.3056	0.1105	0.1099
-30	-0.4567	0.0873	0.1801
-25	-0.5702	0.0771	0.0075
-24.5	-0.5838	0.0761	0.0033
-24	-0.5980	0.0752	-0.0064
-23.5	-0.6127	0.0742	-0.0158
-23	-0.6280	0.0733	-0.0174
-22.5	-0.6439	0.0724	-0.0211
-22	-0.6605	0.0715	-0.0259
-21.5	-0.6779	0.0706	-0.0288
-21	-0.6960	0.0698	-0.0316
-20.5	-0.7149	0.0689	-0.0350
-20	-0.7347	0.0681	-0.0370
-19.5	-0.7555	0.0673	-0.0393
-19	-0.7773	0.0665	-0.0419
-18.5	-0.8003	0.0657	-0.0431
-18	-0.8245	0.0650	-0.0450
-17.5	-0.8499	0.0642	-0.0461
-17	-1.2077	0.0588	-0.0472
-16.5	-1.2035	0.0538	-0.0478
-16	-1.1974	0.0489	-0.0483
-15.5	-1.1898	0.0445	-0.0482
-15	-1.1793	0.0405	-0.0480
-14.5	-1.1688	0.0368	-0.0471
-14	-1.1522	0.0337	-0.0461
-13.5	-1.1395	0.0306	-0.0443
-13	-1.1209	0.0281	-0.0423
-12.5	-1.1018	0.0260	-0.0398
-12	-1.0868	0.0240	-0.0361
-11.5	-1.0727	0.0225	-0.0312
-11	-1.0653	0.0214	-0.0246
-10.5	-1.0737	0.0204	-0.0148
-10	-1.0865	0.0199	-0.0036
-9.5	-1.0411	0.0190	-0.0034
-9	-0.9783	0.0180	-0.0062
-8.5	-0.9090	0.0170	-0.0101
-8	-0.8434	0.0161	-0.0129
-7.5	-0.7656	0.0152	-0.0181
-7	-0.7053	0.0144	-0.0193
-6.5	-0.6496	0.0137	-0.0193
-6	-0.5993	0.0132	-0.0180
-5.5	-0.5514	0.0126	-0.0162
-4.5	-0.4551	0.0118	-0.0124
-4	-0.4058	0.0115	-0.0108
-3.5	-0.3565	0.0112	-0.0092
-3	-0.3064	0.0110	-0.0077
-2.5	-0.2557	0.0108	-0.0063
-2	-0.2047	0.0107	-0.0050
-1.5	-0.1537	0.0106	-0.0037
-1	-0.1025	0.0105	-0.0025
-0.5	-0.0512	0.0105	-0.0013
0	0.0000	0.0105	0.0000
0.5	0.0512	0.0105	0.0013
1	0.1025	0.0105	0.0025
1.5	0.1537	0.0106	0.0037
2	0.2048	0.0107	0.0050
2.5	0.2558	0.0108	0.0063
3	0.3064	0.0110	0.0077
3.5	0.3566	0.0112	0.0091
4	0.4059	0.0115	0.0107
4.5	0.4553	0.0118	0.0124
5.5	0.5516	0.0126	0.0161
6	0.5994	0.0132	0.0180
6.5	0.6498	0.0137	0.0193
7	0.7055	0.0144	0.0192
7.5	0.7659	0.0152	0.0180
8	0.8437	0.0161	0.0129
8.5	0.9094	0.0170	0.0100
9	0.9788	0.0180	0.0061
9.5	1.0419	0.0190	0.0032
10	1.0866	0.0199	0.0036
10.5	1.0737	0.0204	0.0148
11	1.0656	0.0214	0.0246
11.5	1.0732	0.0225	0.0312
12	1.0876	0.0240	0.0359
12.5	1.1031	0.0260	0.0396
13	1.1223	0.0281	0.0421
13.5	1.1412	0.0306	0.0441
14	1.1542	0.0336	0.0458
14.5	1.1709	0.0367	0.0468
15	1.1816	0.0404	0.0477
15.5	1.1922	0.0445	0.0479
16	1.2000	0.0489	0.0479
16.5	1.2063	0.0537	0.0475
17	1.2106	0.0588	0.0468
17.5	1.2142	0.0642	0.0457
20	1.0496	0.0681	0.0040
30	0.6524	0.0873	-0.0547
40	0.4366	0.1105	-0.0567
50	0.2928	0.1342	-0.0502
60	0.1860	0.1551	-0.0447
70	0.1035	0.1701	-0.0422
80	0.0414	0.1765	-0.0423
90	0.0000	0.1729	-0.0432
100	-0.0289	0.1765	-0.0476
110	-0.0724	0.1701	-0.0524
120	-0.1302	0.1551	-0.0605
130	-0.2050	0.1342	-0.0768
140	-0.3056	0.1105	-0.1099
150	-0.4567	0.0873	-0.1801
160	-0.7347	0.0681	-0.3597
170	0.4717	0.0554	-0.5000
180	0.0000	0.0510	0.0000

Reynolds Number: 7e5
BV Dyn. Stall Model - Positive Stall AOA (deg): 6.0
BV Dyn. Stall Model - Negative Stall AOA (deg): -6.0
LB Dyn. Stall Model - Lift Coeff. Slope at Zero Lift AOA (per radian): 6.303
LB Dyn. Stall Model - Positive Critical Lift Coeff.: 1.54
LB Dyn. Stall Model - Negative Critical Lift Coeff.: -1.54
AOA (deg) CL CD Cm25
-180	0.0000	0.0546	0.0000
-170	-0.4824	0.0587	0.4000
-160	0.8332	0.0706	-0.0105
-150	0.5125	0.0885	0.0411
-140	0.3384	0.1100	0.0448
-130	0.2232	0.1319	0.0415
-120	0.1390	0.1510	0.0390
-110	0.0755	0.1643	0.0388
-100	0.0292	0.1695	0.0401
-90	0.0000	0.1650	0.0412
-80	-0.0292	0.1695	0.0459
-70	-0.0755	0.1643	0.0513
-60	-0.1390	0.1510	0.0611
-50	-0.2232	0.1319	0.0808
-40	-0.3384	0.1100	0.1201
-30	-0.5125	0.0885	0.2030
-25	-0.6435	0.0789	0.0047
-24.5	-0.6593	0.0780	0.0003
-24	-0.6756	0.0771	-0.0042
-23.5	-0.6926	0.0763	-0.0089
-23	-0.7102	0.0754	-0.0124
-22.5	-0.7286	0.0746	-0.0164
-22	-0.7477	0.0737	-0.0202
-21.5	-0.7677	0.0729	-0.0238
-21	-0.7885	0.0721	-0.0273
-20.5	-0.8104	0.0713	-0.0304
-20	-0.8332	0.0706	-0.0334
-19.5	-0.8571	0.0698	-0.0363
-19	-0.8823	0.0691	-0.0384
-18.5	-0.9087	0.0684	-0.0406
-18	-1.3021	0.0615	-0.0422
-17.5	-1.3012	0.0558	-0.0433
-17	-1.3085	0.0493	-0.0442
-16.5	-1.3007	0.0446	-0.0446
-16	-1.2986	0.0396	-0.0446
-15.5	-1.2846	0.0359	-0.0442
-15	-1.2748	0.0321	-0.0433
-14.5	-1.2545	0.0294	-0.0422
-14	-1.2394	0.0265	-0.0403
-13.5	-1.2169	0.0243	-0.0384
-13	-1.1951	0.0223	-0.0358
-12.5	-1.1750	0.0206	-0.0323
-12	-1.1577	0.0194	-0.0275
-11.5	-1.1558	0.0184	-0.0195
-10	-1.0293	0.0155	-0.0168
-9.5	-0.9676	0.0145	-0.0191
-9	-0.8992	0.0136	-0.0227
-8.5	-0.8454	0.0129	-0.0229
-8	-0.7999	0.0122	-0.0210
-7.5	-0.7583	0.0117	-0.0182
-7	-0.7141	0.0112	-0.0158
-6.5	-0.6680	0.0108	-0.0138
-6	-0.6202	0.0104	-0.0121
-5.5	-0.5712	0.0100	-0.0107
-5	-0.5212	0.0097	-0.0094
-4.5	-0.4705	0.0095	-0.0082
-4	-0.4193	0.0093	-0.0071
-3.5	-0.3676	0.0091	-0.0061
-3	-0.3154	0.0090	-0.0052
-2.5	-0.2631	0.0089	-0.0043
-2	-0.2107	0.0088	-0.0034
-1.5	-0.1582	0.0087	-0.0025
-1	-0.1054	0.0087	-0.0017
-0.5	-0.0527	0.0086	-0.0008
0	0.0000	0.0086	0.0000
0.5	0.0527	0.0086	0.0008
1	0.1055	0.0087	0.0017
1.5	0.1582	0.0087	0.0025
2	0.2107	0.0088	0.0034
2.5	0.2631	0.0089	0.0043
3	0.3155	0.0090	0.0052
3.5	0.3677	0.0091	0.0061
4	0.4194	0.0093	0.0071
4.5	0.4706	0.0095	0.0082
5	0.5213	0.0097	0.0093
5.5	0.5713	0.0100	0.0106
6	0.6204	0.0104	0.0121
6.5	0.6682	0.0108	0.0138
7	0.7145	0.0112	0.0158
7.5	0.7587	0.0117	0.0181
8	0.8005	0.0122	0.0209
8.5	0.8459	0.0129	0.0228
9	0.8997	0.0136	0.0226
9.5	0.9681	0.0145	0.0190
10	1.0299	0.0155	0.0167
11.5	1.1559	0.0184	0.0195
12	1.1582	0.0194	0.0274
12.5	1.1760	0.0206	0.0322
13	1.1964	0.0223	0.0356
13.5	1.2184	0.0243	0.0381
14	1.2413	0.0264	0.0401
14.5	1.2567	0.0293	0.0419
15	1.2771	0.0321	0.0429
15.5	1.2875	0.0358	0.0438
16	1.3013	0.0395	0.0442
16.5	1.3040	0.0445	0.0442
17	1.3118	0.0492	0.0438
17.5	1.3041	0.0557	0.0429
18	1.3060	0.0614	0.0418
18.5	1.2981	0.0684	0.0401
20	1.1903	0.0706	0.0149
30	0.7322	0.0885	-0.0571
40	0.4834	0.1100	-0.0599
50	0.3188	0.1319	-0.0519
60	0.1986	0.1510	-0.0448
70	0.1079	0.1643	-0.0412
80	0.0417	0.1695	-0.0406
90	0.0000	0.1650	-0.0412
100	-0.0292	0.1695	-0.0459
110	-0.0755	0.1643	-0.0513
120	-0.1390	0.1510	-0.0611
130	-0.2232	0.1319	-0.0808
140	-0.3384	0.1100	-0.1201
150	-0.5125	0.0885	-0.2030
160	-0.8332	0.0706	-0.4141
170	0.4824	0.0587	-0.5000
180	0.0000	0.0546	0.0000

Reynolds Number: 1e6
BV Dyn. Stall Model - Positive Stall AOA (deg): 6.0
BV Dyn. Stall Model - Negative Stall AOA (deg): -6.0
LB Dyn. Stall Model - Lift Coeff. Slope at Zero Lift AOA (per radian): 6.303
LB Dyn. Stall Model - Positive Critical Lift Coeff.: 1.65
LB Dyn. Stall Model - Negative Critical Lift Coeff.: -1.65
AOA (deg) CL CD Cm25
-180	0.0000	0.0390	0.0000
-170	-0.5153	0.0434	0.4000
-160	0.8620	0.0560	-0.0019
-150	0.5294	0.0751	0.0451
-140	0.3487	0.0982	0.0464
-130	0.2294	0.1222	0.0417
-120	0.1424	0.1436	0.0385
-110	0.0770	0.1595	0.0382
-100	0.0296	0.1673	0.0397
-90	0.0000	0.1655	0.0414
-80	-0.0296	0.1673	0.0452
-70	-0.0770	0.1595	0.0499
-60	-0.1424	0.1436	0.0593
-50	-0.2294	0.1222	0.0788
-40	-0.3487	0.0982	0.1187
-30	-0.5294	0.0751	0.2029
-25	-0.6653	0.0649	0.0057
-24.5	-0.6816	0.0639	0.0007
-24	-0.6986	0.0630	-0.0038
-23.5	-0.7162	0.0620	-0.0082
-23	-0.7345	0.0611	-0.0130
-22.5	-0.7535	0.0602	-0.0174
-22	-0.7734	0.0594	-0.0212
-21.5	-0.7941	0.0585	-0.0255
-21	-0.8157	0.0576	-0.0293
-20.5	-0.8384	0.0568	-0.0324
-20	-0.8620	0.0560	-0.0352
-19.5	-0.8869	0.0552	-0.0379
-19	-0.9129	0.0544	-0.0399
-18.5	-0.9403	0.0536	-0.0414
-18	-0.9692	0.0529	-0.0427
-17.5	-1.3788	0.0476	-0.0433
-17	-1.3773	0.0424	-0.0436
-16.5	-1.3695	0.0380	-0.0434
-16	-1.3573	0.0342	-0.0429
-15.5	-1.3435	0.0308	-0.0420
-15	-1.3250	0.0279	-0.0408
-14.5	-1.3043	0.0254	-0.0392
-14	-1.2823	0.0232	-0.0372
-13.5	-1.2555	0.0215	-0.0351
-13	-1.2336	0.0198	-0.0319
-12.5	-1.2127	0.0185	-0.0278
-12	-1.2042	0.0175	-0.0208
-11.5	-1.1879	0.0166	-0.0151
-11	-1.1292	0.0156	-0.0173
-10.5	-1.0667	0.0146	-0.0201
-10	-1.0086	0.0137	-0.0217
-9.5	-0.9476	0.0128	-0.0237
-9	-0.9015	0.0121	-0.0222
-8.5	-0.8619	0.0115	-0.0192
-8	-0.8230	0.0111	-0.0159
-7.5	-0.7782	0.0106	-0.0137
-7	-0.7313	0.0102	-0.0120
-6.5	-0.6828	0.0098	-0.0105
-6	-0.6332	0.0095	-0.0092
-5.5	-0.5828	0.0092	-0.0080
-5	-0.5318	0.0090	-0.0069
-4.5	-0.4800	0.0087	-0.0060
-4	-0.4278	0.0086	-0.0052
-3.5	-0.3753	0.0084	-0.0044
-2.5	-0.2691	0.0082	-0.0029
-2	-0.2154	0.0081	-0.0023
-1.5	-0.1617	0.0080	-0.0017
-1	-0.1079	0.0080	-0.0011
-0.5	-0.0540	0.0080	-0.0006
0	0.0000	0.0080	0.0000
0.5	0.0540	0.0080	0.0006
1	0.1079	0.0080	0.0011
1.5	0.1617	0.0080	0.0017
2	0.2155	0.0081	0.0023
2.5	0.2692	0.0082	0.0029
3.5	0.3754	0.0084	0.0044
4	0.4279	0.0086	0.0052
4.5	0.4801	0.0087	0.0060
5.5	0.5830	0.0092	0.0080
6	0.6334	0.0095	0.0091
6.5	0.6830	0.0098	0.0104
7	0.7316	0.0102	0.0119
7.5	0.7785	0.0106	0.0137
8	0.8234	0.0111	0.0158
8.5	0.8625	0.0115	0.0191
9	0.9021	0.0121	0.0221
9.5	0.9482	0.0128	0.0236
10	1.0092	0.0137	0.0216
10.5	1.0674	0.0146	0.0200
11	1.1300	0.0156	0.0172
11.5	1.1888	0.0166	0.0149
12	1.2043	0.0175	0.0208
12.5	1.2132	0.0185	0.0277
13	1.2347	0.0198	0.0318
13.5	1.2570	0.0215	0.0348
14	1.2840	0.0232	0.0369
14.5	1.3063	0.0254	0.0389
15	1.3271	0.0279	0.0404
15.5	1.3461	0.0307	0.0417
16	1.3598	0.0341	0.0426
16.5	1.3726	0.0379	0.0430
17	1.3803	0.0423	0.0432
17.5	1.3825	0.0475	0.0429
18	1.3845	0.0529	0.0422
20	1.2315	0.0560	0.0027
30	0.7562	0.0751	-0.0630
40	0.4982	0.0982	-0.0625
50	0.3277	0.1222	-0.0526
60	0.2034	0.1436	-0.0445
70	0.1100	0.1595	-0.0406
80	0.0423	0.1673	-0.0402
90	0.0000	0.1655	-0.0414
100	-0.0296	0.1673	-0.0452
110	-0.0770	0.1595	-0.0499
120	-0.1424	0.1436	-0.0593
130	-0.2294	0.1222	-0.0788
140	-0.3487	0.0982	-0.1187
150	-0.5294	0.0751	-0.2029
160	-0.8620	0.0560	-0.4165
170	0.5153	0.0434	-0.5000
180	0.0000	0.0390	0.0000

Reynolds Number: 2e6
BV Dyn. Stall Model - Positive Stall AOA (deg): 6.0
BV Dyn. Stall Model - Negative Stall AOA (deg): -6.0
LB Dyn. Stall Model - Lift Coeff. Slope at Zero Lift AOA (per radian): 6.303
LB Dyn. Stall Model - Positive Critical Lift Coeff.: 1.65
LB Dyn. Stall Model - Negative Critical Lift Coeff.: -1.65
AOA (deg) CL CD Cm25
-180	0.0000	0.0410	0.0000
-170	-0.5034	0.0450	0.4000
-160	1.0301	0.0567	-0.0193
-150	0.6252	0.0743	0.0463
-140	0.4054	0.0955	0.0495
-130	0.2614	0.1174	0.0433
-120	0.1583	0.1369	0.0382
-110	0.0829	0.1510	0.0365
-100	0.0304	0.1576	0.0373
-90	0.0000	0.1552	0.0388
-80	-0.0304	0.1576	0.0429
-70	-0.0829	0.1510	0.0487
-60	-0.1583	0.1369	0.0606
-50	-0.2614	0.1174	0.0857
-40	-0.4054	0.0955	0.1365
-30	-0.6252	0.0743	0.2430
-25	-0.7908	0.0649	0.0001
-24.5	-0.8107	0.0640	-0.0053
-24	-0.8313	0.0631	-0.0114
-23.5	-0.8527	0.0623	-0.0167
-23	-0.8750	0.0614	-0.0215
-22.5	-0.8982	0.0606	-0.0254
-22	-0.9223	0.0598	-0.0290
-21.5	-0.9475	0.0590	-0.0326
-21	-0.9738	0.0582	-0.0355
-20.5	-1.0013	0.0574	-0.0376
-20	-1.0301	0.0567	-0.0392
-19.5	-1.0603	0.0559	-0.0406
-19	-1.5145	0.0501	-0.0415
-18.5	-1.5110	0.0450	-0.0419
-18	-1.5080	0.0401	-0.0420
-17.5	-1.4989	0.0359	-0.0416
-17	-1.4842	0.0324	-0.0411
-16.5	-1.4698	0.0291	-0.0400
-16	-1.4486	0.0265	-0.0389
-15.5	-1.4285	0.0240	-0.0372
-15	-1.4023	0.0221	-0.0356
-14.5	-1.3764	0.0203	-0.0335
-14	-1.3480	0.0188	-0.0312
-13.5	-1.3196	0.0175	-0.0284
-13	-1.2994	0.0164	-0.0237
-12	-1.2202	0.0145	-0.0208
-11.5	-1.1625	0.0136	-0.0226
-11	-1.1112	0.0128	-0.0228
-10.5	-1.0669	0.0121	-0.0213
-10	-1.0275	0.0115	-0.0185
-9.5	-0.9876	0.0109	-0.0156
-9	-0.9478	0.0105	-0.0126
-8.5	-0.9033	0.0100	-0.0105
-8	-0.8558	0.0096	-0.0090
-7.5	-0.8066	0.0093	-0.0077
-7	-0.7564	0.0090	-0.0066
-6.5	-0.7053	0.0087	-0.0057
-6	-0.6536	0.0084	-0.0049
-5	-0.5482	0.0080	-0.0035
-4.5	-0.4947	0.0078	-0.0029
-4	-0.4408	0.0076	-0.0024
-3.5	-0.3867	0.0075	-0.0020
-3	-0.3321	0.0074	-0.0016
-2.5	-0.2772	0.0073	-0.0013
-2	-0.2220	0.0072	-0.0010
-1.5	-0.1666	0.0071	-0.0007
-1	-0.1111	0.0071	-0.0005
-0.5	-0.0555	0.0070	-0.0002
0	0.0000	0.0070	0.0000
0.5	0.0555	0.0070	0.0002
1	0.1111	0.0071	0.0005
1.5	0.1666	0.0071	0.0007
2	0.2221	0.0072	0.0009
2.5	0.2772	0.0073	0.0012
3.5	0.3867	0.0075	0.0020
4	0.4409	0.0076	0.0024
4.5	0.4948	0.0078	0.0029
5	0.5484	0.0080	0.0034
6	0.6538	0.0084	0.0048
6.5	0.7055	0.0087	0.0057
7	0.7566	0.0090	0.0066
7.5	0.8069	0.0093	0.0077
8	0.8562	0.0096	0.0089
8.5	0.9038	0.0100	0.0104
9	0.9485	0.0105	0.0124
10	1.0283	0.0115	0.0183
10.5	1.0677	0.0121	0.0211
11	1.1121	0.0128	0.0227
11.5	1.1634	0.0136	0.0224
12	1.2212	0.0145	0.0206
13	1.2998	0.0164	0.0236
13.5	1.3208	0.0175	0.0282
14	1.3495	0.0187	0.0309
14.5	1.3783	0.0202	0.0332
15	1.4042	0.0221	0.0352
15.5	1.4308	0.0240	0.0369
16	1.4512	0.0265	0.0385
16.5	1.4726	0.0291	0.0396
17	1.4871	0.0324	0.0407
17.5	1.5022	0.0358	0.0412
18	1.5116	0.0400	0.0415
18.5	1.5150	0.0449	0.0414
19	1.5188	0.0499	0.0410
19.5	1.5147	0.0559	0.0401
20	1.4716	0.0567	0.0275
30	0.8932	0.0743	-0.0649
40	0.5791	0.0955	-0.0672
50	0.3734	0.1174	-0.0553
60	0.2262	0.1369	-0.0448
70	0.1184	0.1510	-0.0391
80	0.0434	0.1576	-0.0379
90	0.0000	0.1552	-0.0388
100	-0.0304	0.1576	-0.0429
110	-0.0829	0.1510	-0.0487
120	-0.1583	0.1369	-0.0606
130	-0.2614	0.1174	-0.0857
140	-0.4054	0.0955	-0.1365
150	-0.6252	0.0743	-0.2430
160	-1.0301	0.0567	-0.5130
170	0.5034	0.0450	-0.5000
180	0.0000	0.0410	0.0000

Reynolds Number: 5e6
BV Dyn. Stall Model - Positive Stall AOA (deg): 6.0
BV Dyn. Stall Model - Negative Stall AOA (deg): -6.0
LB Dyn. Stall Model - Lift Coeff. Slope at Zero Lift AOA (per radian): 6.303
LB Dyn. Stall Model - Positive Critical Lift Coeff.: 1.76
LB Dyn. Stall Model - Negative Critical Lift Coeff.: -1.76
AOA (deg) CL CD Cm25
-180	0.0000	0.0185	0.0000
-170	-0.5746	0.0220	0.4000
-160	1.0114	0.0320	0.0083
-150	0.6092	0.0473	0.0539
-140	0.3908	0.0659	0.0496
-130	0.2485	0.0853	0.0397
-120	0.1478	0.1030	0.0325
-110	0.0755	0.1167	0.0296
-100	0.0266	0.1245	0.0298
-90	0.0000	0.1250	0.0313
-80	-0.0266	0.1245	0.0338
-70	-0.0755	0.1167	0.0382
-60	-0.1478	0.1030	0.0491
-50	-0.2485	0.0853	0.0729
-40	-0.3908	0.0659	0.1212
-30	-0.6092	0.0473	0.2217
-25	-0.7738	0.0391	-0.0155
-24.5	-0.7935	0.0384	-0.0209
-24	-0.8140	0.0376	-0.0249
-23.5	-0.8353	0.0369	-0.0285
-23	-0.8574	0.0362	-0.0316
-22.5	-0.8804	0.0354	-0.0340
-22	-0.9044	0.0347	-0.0361
-21.5	-0.9294	0.0340	-0.0377
-21	-0.9555	0.0334	-0.0389
-20.5	-0.9828	0.0327	-0.0397
-20	-1.0114	0.0320	-0.0401
-19.5	-1.0414	0.0314	-0.0402
-19	-1.0728	0.0308	-0.0400
-18.5	-1.1058	0.0302	-0.0394
-18	-1.1405	0.0296	-0.0386
-17.5	-1.6079	0.0268	-0.0374
-17	-1.5868	0.0243	-0.0360
-16.5	-1.5613	0.0223	-0.0345
-16	-1.5370	0.0203	-0.0326
-15.5	-1.5063	0.0188	-0.0308
-15	-1.4775	0.0173	-0.0286
-14.5	-1.4444	0.0162	-0.0265
-14	-1.4157	0.0150	-0.0233
